Creation_Date;Index_Symbol;Index_Name;Index ISIN;Internal_Key;ISIN;RIC;Instrument_Name;Country;Currency;Exchange;Index Membership;Rank (FINAL);Rank (PREVIOUS);Comment;Rank 2 (FINAL);Rank 2 (PREVIOUS)
20260901;SXXP;STOXX Europe 600;EU0009658202;FI6025;;TOKMAN.HE;TOKMANNI;FI;EUR;NASDAQ Helsinki;;1180;1161;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL301C;;OCI.AS;OCI;NL;EUR;Euronext Amsterdam;;1181;1157;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;586019;;EYDr.AT;ATHENS WATER SUPPLY & SEWERAGE;GR;EUR;ATHENS SE;;1182;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK5024;;GUBRA.CO;GUBRA;DK;DKK;NASDAQ Copenhagen;;1183;1160;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B15CPD;;PIA.MI;PIAGGIO;IT;EUR;Borsa Italiana;;1184;1166;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH50A8;;CICN.S;CICOR TECHNOLOGIES;CH;CHF;Six Swiss Exchange;;1185;1159;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE13NI;;BSLG.DE;BASLER;DE;EUR;XETRA;;1186;1151;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO608P;;HEX.OL;HEXAGON COMPOSITES;NO;NOK;Oslo Bors;;1187;1215;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB6096;;FORT.L;FORTERRA;GB;GBP;London SE;;1188;1165;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE90T8;;SBBb.ST;SAMHALLSBYGGNADSBOL AGET NORD;SE;SEK;NASDAQ Stockholm;;1189;1142;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B0N64J;;SFLG.MI;SAFILO GROUP;IT;EUR;Borsa Italiana;;1190;1185;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;578808;;SBOE.VI;SBO;AT;EUR;Wiener Boerse AG;;1191;1179;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO90K4;;PENR.OL;PANORO ENERGY;NO;NOK;Oslo Bors;;1192;1188;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;548155;;PTNL.AS;POSTNL;NL;EUR;Euronext Amsterdam;;1193;1171;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO60K1;;CRNA.OL;CIRCIO HOLDINGS;NO;NOK;Oslo Bors;;1194;1221;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT205I;;ARIS.MI;ARISTON HOLDING;IT;EUR;Borsa Italiana;;1195;1182;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT208L;;DNR.MI;INDUSTRIE DE NORA;IT;EUR;Borsa Italiana;;1196;1183;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE13VQ;;LPKG.DE;LPKF LASER & ELTN.;DE;EUR;XETRA;;1197;1162;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT908S;;FILA.MI;FILA;IT;EUR;Borsa Italiana;;1198;1189;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB90HH;;FUTR.L;FUTURE;GB;GBP;London SE;;1199;1168;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE6030;;GLJn.DE;GRENKE N;DE;EUR;XETRA;;1200;1172;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE205D;;OVZON.ST;OVZON;SE;SEK;NASDAQ Stockholm;;1201;1178;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE147I;;NOTE.ST;NOTE;SE;SEK;NASDAQ Stockholm;;1202;1195;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO11ER;;ENH.OL;SED ENERGY HOLDINGS;NO;NOK;Oslo Bors;;1203;1224;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE70DQ;;HNSA.ST;HANSA BIOPHARMA;SE;SEK;NASDAQ Stockholm;;1204;1203;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE701X;;XFAB.PA;X-FAB SILICON FOUNDRIES;FR;EUR;Euronext Paris;;1205;1169;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PT701Q;;CORA.LS;CORTICEIRA AMORIM;PT;EUR;Euronext Lisbon;;1206;1193;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE51GS;;ENITY.ST;ENITY HOLDING;SE;SEK;NASDAQ Stockholm;;1207;1184;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB50MI;;OTB.L;ON THE BEACH GROUP;GB;GBP;London SE;;1208;1187;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE508J;;COOR.ST;COOR SERVICE MANAGEMENT;SE;SEK;NASDAQ Stockholm;;1209;1181;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO144K;;NAPA.OL;NAPATECH;NO;NOK;Oslo Bors;;1210;1198;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB00F6;;THG.L;THG;GB;GBP;London SE;;1211;1200;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT40JY;;NWLF.MI;NEWPRINCES;IT;EUR;Borsa Italiana;;1212;1190;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GB1844;;PAYP.L;PAYPOINT;GB;GBP;London SE;;1213;1191;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT14BR;;WIIT.MI;WIIT;IT;EUR;Borsa Italiana;;1214;1207;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO90I2;;NSKOG.OL;NORSKE SKOG;NO;NOK;Oslo Bors;;1215;1208;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;403398;;AVAr.AT;AVAX;GR;EUR;ATHENS SE;;1216;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B08TZQ;;TOM2.AS;TOM TOM;NL;EUR;Euronext Amsterdam;;1217;1202;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL90K3;;ATTP.WA;GRUPA AZOTY;PL;PLN;Warsaw SE;;1218;1213;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE008E;;LIMET.ST;LIME TECHNOLOGIES;SE;SEK;NASDAQ Stockholm;;1219;1212;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NL102B;;ALFEN.AS;ALFEN;NL;EUR;Euronext Amsterdam;;1220;1197;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PT104N;;ALSS.LS;ALTRI SGPS;PT;EUR;Euronext Lisbon;;1221;1204;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE90O3;;VPLAYb.ST;VIAPLAY GROUP B;SE;SEK;NASDAQ Stockholm;;1222;1205;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL60BR;;ROBP.WA;ROBYG;PL;PLN;Warsaw SE;;1223;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI31HI;;KEMPOWR.HE;KEMPOWER;FI;EUR;NASDAQ Helsinki;;1224;1210;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT10GS;;PRT.MI;ESPRINET;IT;EUR;Borsa Italiana;;1225;1214;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL00CM;;LBW.WA;LUBAWA;PL;PLN;Warsaw SE;;1226;1218;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;726480;;JUVE.MI;JUVENTUS;IT;EUR;Borsa Italiana;;1227;1217;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE8010;;DMPG.DE;DERMAPHARM HOLDING;DE;EUR;XETRA;;1228;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE604G;;HUMAN.ST;HUMANA;SE;SEK;NASDAQ Stockholm;;1229;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B0B87F;;MARR.MI;MARR;IT;EUR;Borsa Italiana;;1230;1219;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT705N;;DOVA.MI;DoValue;IT;EUR;Borsa Italiana;;1231;1201;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;531929;;PXMP.WA;POLIMEX MOSTOSTAL;PL;PLN;Warsaw SE;;1232;1226;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE419K;;SVEAF.ST;SVEAFASTIGHETER;SE;SEK;NASDAQ Stockholm;;1233;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B00RQ8;;MGN.OL;MAGNORA;NO;NOK;Oslo Bors;;1234;1223;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO702K;;TRMED.OL;THOR MEDICAL;NO;NOK;Oslo Bors;;1235;;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PT501O;;TDSA.LS;TEIXEIRA DUARTE;PT;EUR;Euronext Lisbon;;1236;1227;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE90Q5;;COREb.ST;COREM PROPERTY GROUP B;SE;SEK;NASDAQ Stockholm;;1237;1222;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL605L;;CRQP.WA;CREOTECH QUANTUM;PL;PLN;Warsaw SE;;1238;1225;;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO104G;;VEI.OL;VEIDEKKE;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B018DT;;CARP.WA;INTER CARS;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE503X;;SOAC.BR;SOLVAC;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH9024;;ZUGER.S;ZUGER KANTONALBANK;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO10HT;;NONG.OL;SPAREBANK 1 NORD-NORGE;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE50GC;;HLE.DE;HELLA;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;EG001;;EBKG.DE;ENBW ENGE.BADEN-WURTG.;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO201E;;BRGB.OL;Borregaard;NO;NOK;Oslo Bors;;;784;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE10A0;;BRED.BR;BREDERODE;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE10KR;;BEIAb.ST;BEIJER ALMA B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;550975;;FAE.MC;FAES FARMA;ES;EUR;BME Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1Z774;;DVLP.WA;DEVELIA;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO40BQ;;NORCO.OL;NORCONSULT;NO;NOK;Oslo Bors;;;845;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO305J;;AFGA.OL;AF GRUPPEN 'A';NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;524908;;GIMV.BR;GIMV;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH12OK;;ISN.S;INTERSHOP N;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO704M;;SPOLS.OL;SPAREBANK 1 OESTLANDET;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE50LW;;NOLAb.ST;NOLATO 'B';SE;SEK;NASDAQ Stockholm;;;942;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO10FR;;WWI.OL;WILH WILHELMSEN HLDG A;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;546832;;EBRO.MC;EBRO FOODS;ES;EUR;BME Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;596464;;SANOMA.HE;SANOMA;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE8043;;INHG.DE;INDUS HOLDING;DE;EUR;XETRA;;;994;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;422124;;FCC.MC;FOMENTO CONSTR.Y CNTR.;ES;EUR;BME Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH2061;;WKB.S;WALLISER KANTONALBANK;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;GR401C;;AIAr.AT;ATHENS INTERNATIONAL AIRPORT;GR;EUR;ATHENS SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE9088;;KWSG.DE;KWS SAAT;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI5046;;GRK.HE;GRK INFRA;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR701E;;TKOO.PA;TIKEHAU CAPITAL SCA;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE14EP;;NP3.ST;NP3 FASTIGHETER;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR209H;;BAIN.PA;BAINS MER MONACO;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE801Y;;RETE.BR;RETAIL ESTATES;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH5086;;VAHN.S;VAUDOISE 'B';CH;CHF;Six Swiss Exchange;;;970;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR904J;;ROBF.PA;ROBERTET;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B16MKT;;AUSS.OL;AUSTEVOLL SEAFOOD;NO;NOK;Oslo Bors;;;998;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK11ZY;;UIE.CO;UIE;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;521107;;RATOb.ST;RATOS B;SE;SEK;NASDAQ Stockholm;;;1007;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IT140G;;ELEN.MI;EL EN;IT;EUR;Borsa Italiana;;;988;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FI5024;;AKTIA.HE;AKTIA 'A';FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;463508;;TELA.VI;TELEKOM AUSTRIA;AT;EUR;Wiener Boerse AG;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK2010;;SJF.CO;SJF BANK;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;500146;;SNI.OL;STOLT-NIELSEN;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR11Y6;;LOUP.PA;LDC;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR902H;;IMAF.PA;ALTAREA;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH401Y;;TKBP.S;THURGAUER KANTONALBANK;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE20HP;;SLPb.ST;SWEDISH LOGISTIC PROPERTY B;SE;SEK;NASDAQ Stockholm;;;1052;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH112X;;BCGE.S;BANQUE CANTON.DE GENEVE;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE40HC;;SPGG.DE;SPRINGER NATURE;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH12NJ;;ZUGN.S;ZUG ESTATES HOLDINGS;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR907M;;LECS.PA;LECTRA;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH5053;;PLANZ.S;PLAZZA;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;ES105C;;LDA.MC;LINEA DIRECTA ASEGURADORA;ES;EUR;BME Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO007I;;PEXIP.OL;PEXIP HOLDING ASA;NO;NOK;Oslo Bors;;;1006;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE13UP;;HBH.DE;HORNBACH HDG.PF.SHS.;DE;EUR;XETRA;;;1021;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH12IE;;BLKB.S;BASELLANDSCHAFTLICH E KB;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE15P1;;SYNSAM.ST;SYNSAM;SE;SEK;NASDAQ Stockholm;;;1065;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE10EL;;SKISb.ST;SKISTAR B;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;471991;;RHIM.L;RHI Magnesita;GB;GBP;London SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;557657;;FSKRS.HE;FISKARS;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO40AP;;ENTRA.OL;ENTRA;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH4041;;HIAG.S;HIAG IMMOBILIEN;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH12KG;;FREN.S;FUNDAMENTA REAL EST.;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE14HS;;MEDCAP.ST;MEDCAP;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;CH5075;;CHAM.S;CHAM SWISS PROPERTIES AG;CH;CHF;Six Swiss Exchange;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE806K;;DIOS.ST;DIOS FASTIGHETER;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE102U;;PV.DE;PFEIFFER VACUUM TECH.;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL002C;;ABEP.WA;AB;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;498539;;YIT.HE;YIT;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR401B;;ODET.PA;COMPAGNIE DE L'ODET;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DK1233;;SPGP.CO;SP GROUP;DK;DKK;NASDAQ Copenhagen;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE10LS;;BERGb.ST;BERGMAN & BEVING;SE;SEK;NASDAQ Stockholm;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;SE808M;;ACADE.ST;ACADEMEDIA;SE;SEK;NASDAQ Stockholm;;;1055;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR90FU;;VRLA.PA;VERALLIA;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;IE4022;;IRES.I;IRISH RESD.PPTYS REIT;IE;EUR;Euronext Dublin;;;1076;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR14R2;;THHG.PA;THERMADOR GROUPE;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;458127;;METSB.HE;METSA BOARD B;FI;EUR;NASDAQ Helsinki;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;B1G6TS;;DOMP.WA;DOM DEVELOPMENT;PL;PLN;Warsaw SE;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BM4012;;PLSV.OL;PARATUS ENERGY SER;NO;NOK;Oslo Bors;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR14LW;;CRBP2.PA;CREDIT AGRICOLE BRIE PICARDIE;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;DE401W;;1U1.DE;1&1;DE;EUR;XETRA;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;PL008I;;CBF.WA;Cyber Folks;PL;PLN;Warsaw SE;;;1086;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;FR14DO;;AUBT.PA;AUBAY;FR;EUR;Euronext Paris;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;BE8052;;RECT.BR;RECTICEL;BE;EUR;Euronext Brussels;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;567991;;CPIE.VI;CPI EUROPE;AT;EUR;Wiener Boerse AG;;;;failed liquidity criteria;;
20260901;SXXP;STOXX Europe 600;EU0009658202;NO60BS;;B2I.OL;B2 Impact;NO;NOK;Oslo Bors;;;1106;failed liquidity criteria;;
